2020-03-04 08:43:04,b'RT @AlexWitzleben: Coronavirus live updates: WHO warns of protective gear shortage as global recession fears mount\nhttps://t.co/meXt0OHxRe\xe2\x80\xa6'
2020-03-04 08:43:03,"b'RT @ReSet_Fest: Amidst growing fear of coronavirus turning into a pandemic, many Indians in Hong Kong are returning with one-way tickets an\xe2\x80\xa6'"
2020-03-04 08:43:03,b'RT @Trump_Detester: Listen to these Trump cultist dumb fucks dismiss the #coronavirus as a \xe2\x80\x9cNothing Burger.\xe2\x80\x9d  \n\nThey just repeat what their\xe2\x80\xa6'
2020-03-04 08:43:03,b'RT @WHO: WHO calls on industry and governments to increase manufacturing of personal protective equipment by 40% to meet rising global dema\xe2\x80\xa6'
2020-03-04 08:43:02,"b'""Everything we do before a pandemic will seem alarmist. Everything we do after will seem inadequate"" -M. Leavitt,\xe2\x80\xa6 https://t.co/gsePLmANbz'"
2020-03-04 08:43:02,b'RT @hydcitypolice: #Coronavirus Safety Precautions https://t.co/1pQ5ARNTeJ'
2020-03-04 08:43:02,"b'RT @AudaciousQuest_: India has worst economy in 42 yrs. #CoronaVirus is not a worry for this govt. What is important then? CAA, tearing apa\xe2\x80\xa6'"
2020-03-04 08:43:02,"b""Don't give up to laugh together.\nLet's wipe off coronavirus!\nWe will outcome it!!!\n#coronavirus #China #Japan"""
2020-03-04 08:43:01,b'No reported cases of #CoronaVirus in Bulgaria so...\n\n\xe2\x80\x98Technically Mum I\xe2\x80\x99m safer here than in the UK\xe2\x80\x99\n\nPerhaps I sho\xe2\x80\xa6 https://t.co/TUet6m1UrO'
2020-03-04 08:43:01,b'RT @THM_Off: High chances are there for #IPL2020 to get postponed in India.. Experts across the globe have advised people to avoid the mass\xe2\x80\xa6'
2020-03-04 08:43:01,b'RT @ANI: Delhi Chief Minister Arvind Kejriwal: A state-level task force has been constituted to control the situation arising due to #Coron\xe2\x80\xa6'
2020-03-04 08:43:01,"b'RT @ANI: BJP President Jagat Prakash Nadda has written to all BJP state presidents, asking them to not hold #Holi programs, in wake of #Cor\xe2\x80\xa6'"
2020-03-04 08:43:01,b'RT @WHO: Healthcare workers rely on personal protective equipment to protect themselves and their patients from being infected and infectin\xe2\x80\xa6'
2020-03-04 08:43:01,b'RT @COVID19Update: #coronavirus #India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\nBreaking NEWs\n\n#Covid_19 #CoronavirusOutbreak #CoronaOutbreak #coronavirusindia #CoronavirusReach\xe2\x80\xa6'
2020-03-04 08:43:00,b'RT @RajaFaisal01: #Indian journalist friends \xe2\x80\x9coff the record\xe2\x80\x9d tell that the actual count of victims of #DelhiRiots is being kept hidden. Hu\xe2\x80\xa6'
2020-03-04 08:43:00,b'#CoronaVirus / COVID-19 Strikes The Tech Industry - Part 2. (Forbes)  https://t.co/o1jerUSarq https://t.co/YFyxLXRZdb'
2020-03-04 08:43:00,"b'RT @ChinaDaily: Jonathan Mok, a 23-year-old Singaporean student, said he was beaten up by a group of men in Central London who told him: ""I\xe2\x80\xa6'"
2020-03-04 08:43:00,"b'RT @derekjames150: If #BorisJohnson did shake the hands of people with #Coronavirus, he should now be quarantined for 14 days. There were h\xe2\x80\xa6'"
2020-03-04 08:42:59,b'RT @PIB_India: Some simple measures can help to protect against #COVID19\n\nTake care of your health and protect others by doing the followin\xe2\x80\xa6'
2020-03-04 08:42:58,"b'RT @AlinejadMasih: While the city of Qom is the epicentre of #CoronaVirus in Iran,  authorities refuse to close down religious shrines ther\xe2\x80\xa6'"
2020-03-04 08:42:58,"b'RT @ANI: Karnataka: At present, total 5 persons are admitted in the isolation wards of Rajiv Gandhi Institute of Chest Diseases in Bengalur\xe2\x80\xa6'"
2020-03-04 08:42:58,b'RT @SurabhiUpadhyay: Will normal mediclaim policies cover #coronavirus ? What about regular travel policies? Should you get top up #insuran\xe2\x80\xa6'
2020-03-04 08:42:58,"b'RT @ANI: Union Health Minister Harsh Vardhan: On conducting contact tracing of the person tested positive in Delhi, we came to know that he\xe2\x80\xa6'"
2020-03-04 08:42:58,"b'RT @marcorubio: #Russia, #China &amp; #Iran are actively waging a global disinformation war on #Covid_19 #coronavirus. \n\nRead more here: \n\n htt\xe2\x80\xa6'"
2020-03-04 08:42:58,"b'RT @marcorubio: #Russia, #China &amp; #Iran are actively waging a global disinformation war on #Covid_19 #coronavirus. \n\nRead more here: \n\n htt\xe2\x80\xa6'"
